"src_id","dest_id","start_time","edge_id","end_time"
"3643914","4905191","1956","3698600","1960"
"3665823","4215103","1956","3924621","1960"
"3711734","3917174","1956","4337117","1960"
"3756025","4575809","1956","4725492","1960"
"3876002","4028256","1956","5697613","1960"
"3917174","4287511","1956","6103934","1960"
"3979813","4038147","1956","6624774","1960"
"3979813","4103880","1956","6624775","1960"
"3979813","4119571","1956","6624776","1960"
"3979813","4239984","1956","6624777","1960"
"4025663","4036466","1956","6997188","1960"
"4027526","4322589","1956","7015196","1960"
"4029525","4576977","1956","7035436","1960"
"4038147","4103880","1956","7123632","1960"
"4038147","4119571","1956","7123633","1960"
"4038147","4239984","1956","7123634","1960"
"4056835","4909619","1956","7314394","1960"
"4077498","4660680","1956","7456404","1960"
"4103880","4119571","1956","7725288","1960"
"4103880","4239984","1956","7725289","1960"
"4119571","4239984","1956","7882144","1960"
"4139103","4318943","1956","8020292","1960"
"4384674","4384991","1956","10067984","1960"
"4447942","4779282","1956","10601654","1960"
"4582233","4710661","1956","11636737","1960"
"4595378","4666426","1956","11769959","1960"
"4595378","4671474","1956","11769960","1960"
"4666426","4671474","1956","12366869","1960"
"4724856","4858893","1956","12850753","1960"
"4573409","4700916","1956","11546538","1961"
"3343302","4651833","1956","991968","1962"
"4169908","4667493","1956","8323875","1962"
"3555383","4619897","1956","2963449","1965"
"3236084","3998812","1957","73998","1961"
"3251879","3255148","1957","227923","1961"
"3252217","4043318","1957","230371","1961"
"3254173","3254371","1957","242303","1961"
"3289940","4226624","1957","467429","1961"
"3291624","4239984","1957","485501","1961"
"3295669","4079485","1957","526281","1961"
"3300110","3346318","1957","571213","1961"
"3300110","3538430","1957","571214","1961"
"3300110","3674728","1957","571215","1961"
"3300110","3893789","1957","571216","1961"
"3309025","3382801","1957","661674","1961"
"3309025","4040013","1957","661675","1961"
"3309025","4277922","1957","661676","1961"
"3309025","4722655","1957","661677","1961"
"3310406","3899231","1957","674549","1961"
"3310406","4029780","1957","674550","1961"
"3335706","3457393","1957","890588","1961"
"3335706","3564451","1957","890589","1961"
"3335706","4619897","1957","890590","1961"
"3343364","3555383","1957","996188","1961"
"3343364","4593562","1957","996195","1961"
"3343364","4619897","1957","996196","1961"
"3346318","3538430","1957","1035265","1961"
"3346318","3674728","1957","1035267","1961"
"3346318","3893789","1957","1035268","1961"
"3349112","4617918","1957","1063101","1961"
"3382801","4040013","1957","1322640","1961"
"3382801","4277922","1957","1322641","1961"
"3382801","4722655","1957","1322642","1961"
"3394580","3757019","1957","1406620","1961"
"3394580","4389589","1957","1406626","1961"
"3394580","4425358","1957","1406627","1961"
"3394596","4027048","1957","1407913","1961"
"3401580","4395832","1957","1490280","1961"
"3406779","3417617","1957","1601679","1961"
"3406779","4536273","1957","1601763","1961"
"3413277","4475182","1957","1669327","1961"
"3416342","3661983","1957","1702310","1961"
"3417617","4536273","1957","1715070","1961"
"3434691","4650675","1957","1823647","1961"
"3436363","4103880","1957","1839526","1961"
"3436363","4663537","1957","1839530","1961"
"3451698","3723744","1957","1965446","1961"
"3457393","3564451","1957","2022108","1961"
"3457393","4619897","1957","2022116","1961"
"3459693","3499825","1957","2058299","1961"
"3461377","3710505","1957","2112131","1961"
"3467311","4142852","1957","2168763","1961"
"3485122","3914247","1957","2291454","1961"
"3491158","4648538","1957","2353547","1961"
"3531336","3710505","1957","2605906","1961"
"3538430","3674728","1957","2715096","1961"
"3538430","3893789","1957","2715097","1961"
"3541762","3564451","1957","2750206","1961"
"3550459","4298064","1957","2837586","1961"
"3555383","4593562","1957","2963448","1961"
"3564451","4619897","1957","3064547","1961"
"3570016","3753747","1957","3120407","1961"
"3570016","3846834","1957","3120408","1961"
"3570016","4106860","1957","3120409","1961"
"3570016","4151562","1957","3120410","1961"
"3572164","4709023","1957","3141025","1961"
"3572945","4583158","1957","3149052","1961"
"3608089","4305021","1957","3372789","1961"
"3610525","4063789","1957","3398787","1961"
"3610525","4619897","1957","3398788","1961"
"3610796","4402993","1957","3401574","1961"
"3616999","4307630","1957","3465293","1961"
"3626400","3896072","1957","3560575","1961"
"3652042","4327994","1957","3786376","1961"
"3653499","3826398","1957","3802522","1961"
"3653499","4658804","1957","3802523","1961"
"3661433","4370209","1957","3880192","1961"
"3670769","3978897","1957","3974668","1961"
"3674728","3893789","1957","4014414","1961"
"3705779","4042790","1957","4278507","1961"
"3705779","4047753","1957","4278508","1961"
"3710044","3763371","1957","4320942","1961"
"3710794","3764097","1957","4327808","1961"
"3710794","4571576","1957","4327809","1961"
"3741700","4158782","1957","4581251","1961"
"3741700","4692832","1957","4581252","1961"
"3753747","3846834","1957","4702287","1961"
"3753747","4106860","1957","4702288","1961"
"3753747","4151562","1957","4702289","1961"
"3757019","4389589","1957","4737256","1961"
"3757019","4425358","1957","4737257","1961"
"3764097","4571576","1957","4807423","1961"
"3765002","4449339","1957","4815876","1961"
"3765002","4598457","1957","4815877","1961"
"3783452","4614176","1957","4912478","1961"
"3795594","4665805","1957","5032602","1961"
"3798564","4630531","1957","5063300","1961"
"3826398","4658804","1957","5255120","1961"
"3833679","4634775","1957","5326622","1961"
"3841097","3962567","1957","5401168","1961"
"3841097","4791596","1957","5401174","1961"
"3846834","4151562","1957","5460306","1961"
"3899231","4029780","1957","5926124","1961"
"3899378","4039803","1957","5927402","1961"
"3899378","4585137","1957","5927403","1961"
"3924601","4640086","1957","6174871","1961"
"3962567","4791596","1957","6458012","1961"
"3966633","4425294","1957","6495672","1961"
"3972306","4103547","1957","6550416","1961"
"3977583","4736903","1957","6600886","1961"
"4013022","4216768","1957","6924840","1961"
"4024942","4864314","1957","6989744","1961"
"4030134","4667440","1957","7041218","1961"
"4039803","4585137","1957","7140814","1961"
"4040013","4277922","1957","7142846","1961"
"4040013","4722655","1957","7142847","1961"
"4042790","4047753","1957","7169772","1961"
"4042790","4741930","1957","7169775","1961"
"4052227","4137418","1957","7267282","1961"
"4052227","4141393","1957","7267283","1961"
"4052227","4767158","1957","7267284","1961"
"4063789","4619897","1957","7382746","1961"
"4090131","4103877","1957","7582834","1961"
"4090131","4210103","1957","7582835","1961"
"4103877","4210103","1957","7725270","1961"
"4103880","4663537","1957","7725290","1961"
"4105847","4359919","1957","7745740","1961"
"4106860","4151562","1957","7755361","1961"
"4134745","4380601","1957","7974098","1961"
"4137418","4141393","1957","8003218","1961"
"4137418","4767158","1957","8003276","1961"
"4139434","4734644","1957","8023720","1961"
"4141393","4767158","1957","8041709","1961"
"4153644","4362288","1957","8162344","1961"
"4154012","4671879","1957","8166450","1961"
"4235433","4849887","1957","8823026","1961"
"4239195","4502480","1957","8860157","1961"
"4242233","4617552","1957","8892123","1961"
"4242233","4888263","1957","8892124","1961"
"4254639","4772203","1957","9019785","1961"
"4277922","4722655","1957","9148096","1961"
"4286629","4574982","1957","9233035","1961"
"4313291","4330980","1957","9452846","1961"
"4328529","4400425","1957","9660526","1961"
"4384039","4637595","1957","10062573","1961"
"4389589","4425358","1957","10118087","1961"
"4433243","4585137","1957","10434655","1961"
"4433243","4722655","1957","10434656","1961"
"4440770","4499830","1957","10510348","1961"
"4440770","4780917","1957","10510349","1961"
"4449339","4598457","1957","10615913","1961"
"4507058","4664566","1957","11027712","1961"
"4544305","4843799","1957","11299153","1961"
"4556382","4663779","1957","11419817","1961"
"4564523","4897376","1957","11469236","1961"
"4578536","4668197","1957","11598951","1961"
"4585137","4722655","1957","11668403","1961"
"4593562","4619897","1957","11751028","1961"
"4617552","4888263","1957","11934151","1961"
"4641900","4846069","1957","12139989","1961"
"4645901","4901217","1957","12178556","1961"
"4648722","4724130","1957","12206078","1961"
"4656504","4734394","1957","12284871","1961"
"4663895","4672274","1957","12355090","1961"
"4664440","4666274","1957","12357598","1961"
"4666247","4666656","1957","12366090","1961"
"4666247","4669521","1957","12366091","1961"
"4666656","4669521","1957","12367900","1961"
"4667718","4668304","1957","12372926","1961"
"4297402","4316866","1957","9287775","1962"
"3331288","3564071","1957","807890","1964"
"3533727","4637248","1957","2670740","1964"
"3855841","3903041","1957","5550519","1964"
"4802475","4808156","1957","13574619","1964"
"3397175","3555383","1957","1446642","1965"
"4158782","4692832","1957","8214611","1967"
"3236642","3310337","1958","79552","1962"
"3255148","3257728","1958","248524","1962"
"3255148","3258339","1958","248525","1962"
"3255148","4043318","1958","248527","1962"
"3255176","3257548","1958","248738","1962"
"3257686","3696288","1958","263909","1962"
"3257728","3258339","1958","264236","1962"
"3273188","4207179","1958","351088","1962"
"3278172","3798994","1958","400224","1962"
"3278172","4378727","1958","400225","1962"
"3290133","3335510","1958","469411","1962"
"3331353","3919508","1958","811720","1962"
"3403559","4619897","1958","1510856","1962"
"3405239","4578536","1958","1527748","1962"
"3405239","4897810","1958","1527752","1962"
"3428322","3566707","1958","1761241","1962"
"3435696","3570309","1958","1833181","1962"
"3457231","3656232","1958","2019710","1962"
"3457231","4038147","1958","2019712","1962"
"3467656","4780917","1958","2171589","1962"
"3490545","4220350","1958","2347252","1962"
"3490545","4694857","1958","2347253","1962"
"3547813","4246106","1958","2810831","1962"
"3566707","4633514","1958","3088122","1962"
"3664808","4162218","1958","3913830","1962"
"3666890","4741375","1958","3935671","1962"
"3666890","4764646","1958","3935672","1962"
"3696975","4663369","1958","4188114","1962"
"3696975","4667483","1958","4188115","1962"
"3696975","4669116","1958","4188116","1962"
"3714482","4630989","1958","4364730","1962"
"3723163","4154138","1958","4455634","1962"
"3723163","4311555","1958","4455635","1962"
"3737121","4584022","1958","4538305","1962"
"3738476","3790272","1958","4551249","1962"
"3790152","4615631","1958","4977097","1962"
"3798994","4378727","1958","5067716","1962"
"3902061","4221059","1958","5954737","1962"
"3911049","4800853","1958","6041825","1962"
"3920972","4146715","1958","6140350","1962"
"3933114","4091850","1958","6259749","1962"
"3936426","4063789","1958","6293428","1962"
"3975531","4541529","1958","6581810","1962"
"3979676","4345863","1958","6622567","1962"
"4054561","4505710","1958","7291317","1962"
"4086182","4430141","1958","7543808","1962"
"4154138","4311555","1958","8167196","1962"
"4169908","4667714","1958","8323876","1962"
"4220350","4694857","1958","8674673","1962"
"4228298","4281196","1958","8752850","1962"
"4250725","4430281","1958","8978461","1962"
"4284072","4306497","1958","9209306","1962"
"4330980","4808673","1958","9685114","1962"
"4429295","4736415","1958","10397422","1962"
"4447801","4515855","1958","10600315","1962"
"4547398","4733481","1958","11331820","1962"
"4547398","4902859","1958","11331822","1962"
"4548859","4903078","1958","11345749","1962"
"4578536","4897810","1958","11598953","1962"
"4663369","4667483","1958","12352440","1962"
"4663369","4669116","1958","12352441","1962"
"4664369","4667595","1958","12357191","1962"
"4666254","4666282","1958","12366114","1962"
"4666254","4669708","1958","12366115","1962"
"4666282","4669708","1958","12366254","1962"
"4666342","4666986","1958","12366519","1962"
"4667483","4669116","1958","12371857","1962"
"4667493","4667714","1958","12371918","1962"
"4733481","4902859","1958","12935885","1962"
"4741375","4764646","1958","13014748","1962"
"3712217","4153644","1958","4341771","1963"
"4031684","4783487","1958","7057191","1963"
"4344778","4348125","1958","9752971","1963"
"3331288","3331353","1958","807886","1964"
"3397175","3499184","1958","1446639","1965"
"3397175","4012560","1958","1446652","1965"
"3397175","4038147","1958","1446654","1965"
"3397175","4241358","1958","1446656","1965"
"3397175","4583158","1958","1446663","1965"
"3397175","4590249","1958","1446664","1965"
"3397175","4619897","1958","1446665","1965"
"3397175","4731606","1958","1446667","1965"
"3397175","4753900","1958","1446668","1965"
"3397175","4777799","1958","1446671","1965"
"3499184","3555383","1958","2434738","1965"
"3499184","4038147","1958","2434740","1965"
"3499184","4241358","1958","2434741","1965"
"3499184","4583158","1958","2434742","1965"
"3499184","4590249","1958","2434743","1965"
"3499184","4619897","1958","2434744","1965"
"3499184","4731606","1958","2434745","1965"
"3499184","4753900","1958","2434746","1965"
"3499184","4777799","1958","2434747","1965"
"3555383","4012560","1958","2963439","1965"
"3555383","4038147","1958","2963441","1965"
"3555383","4241358","1958","2963443","1965"
"3555383","4583158","1958","2963446","1965"
"3555383","4590249","1958","2963447","1965"
"3555383","4731606","1958","2963450","1965"
"3555383","4753900","1958","2963451","1965"
"3555383","4777799","1958","2963453","1965"
"4012560","4038147","1958","6919204","1965"
"4012560","4241358","1958","6919206","1965"
"4012560","4583158","1958","6919208","1965"
"4012560","4590249","1958","6919209","1965"
"4012560","4619897","1958","6919210","1965"
"4012560","4731606","1958","6919211","1965"
"4012560","4753900","1958","6919212","1965"
"4012560","4777799","1958","6919213","1965"
"4038147","4241358","1958","7123635","1965"
"4038147","4583158","1958","7123636","1965"
"4038147","4590249","1958","7123637","1965"
"4038147","4619897","1958","7123638","1965"
"4038147","4731606","1958","7123639","1965"
"4038147","4753900","1958","7123640","1965"
"4038147","4777799","1958","7123641","1965"
"4241358","4583158","1958","8882967","1965"
"4241358","4590249","1958","8882968","1965"
"4241358","4619897","1958","8882969","1965"
"4241358","4731606","1958","8882970","1965"
"4241358","4753900","1958","8882971","1965"
"4241358","4777799","1958","8882972","1965"
"4583158","4590249","1958","11647316","1965"
"4583158","4619897","1958","11647317","1965"
"4583158","4731606","1958","11647318","1965"
"4583158","4753900","1958","11647319","1965"
"4583158","4777799","1958","11647320","1965"
"4590249","4619897","1958","11718444","1965"
"4590249","4731606","1958","11718445","1965"
"4590249","4753900","1958","11718446","1965"
"4590249","4777799","1958","11718447","1965"
"4619897","4731606","1958","11955605","1965"
"4619897","4753900","1958","11955606","1965"
"4619897","4777799","1958","11955607","1965"
"4731606","4753900","1958","12918195","1965"
"4731606","4777799","1958","12918198","1965"
"4753900","4777799","1958","13095066","1965"
"3499184","4012560","1958","2434739","1968"
"3331353","3564071","1958","811716","1973"
"3251809","3255148","1959","227547","1963"
"3252988","3255176","1959","234958","1963"
"3255148","3257548","1959","248523","1963"
"3255148","3259897","1959","248526","1963"
"3255148","4557603","1959","248528","1963"
"3257548","3259897","1959","263072","1963"
"3257548","4557603","1959","263073","1963"
"3259897","4557603","1959","278874","1963"
"3275145","3965409","1959","370045","1963"
"3304814","4045613","1959","619365","1963"
"3307217","3790521","1959","644578","1963"
"3308534","4044825","1959","657332","1963"
"3310009","3361979","1959","670808","1963"
"3310009","4036366","1959","670809","1963"
"3331635","3398744","1959","830084","1963"
"3335105","3464054","1959","884964","1963"
"3335105","3470716","1959","884965","1963"
"3335105","4818865","1959","884974","1963"
"3360250","4159019","1959","1175280","1963"
"3361979","4036366","1959","1191848","1963"
"3406442","4617918","1959","1579434","1963"
"3451526","4045188","1959","1963720","1963"
"3457231","3719352","1959","2019711","1963"
"3457393","3837099","1959","2022110","1963"
"3459679","3760084","1959","2057395","1963"
"3459679","4903103","1959","2057405","1963"
"3461377","3784989","1959","2112132","1963"
"3461377","4063789","1959","2112134","1963"
"3464054","3470716","1959","2137510","1963"
"3464054","4818865","1959","2137511","1963"
"3467294","4376493","1959","2168690","1963"
"3470716","4818865","1959","2201980","1963"
"3481651","3840784","1959","2256191","1963"
"3499274","3793059","1959","2435514","1963"
"3500980","4049611","1959","2451807","1963"
"3531336","4063789","1959","2605913","1963"
"3531598","3721664","1959","2623710","1963"
"3531598","3760464","1959","2623713","1963"
"3531598","4693941","1959","2623739","1963"
"3531598","4743735","1959","2623743","1963"
"3531855","3796892","1959","2640397","1963"
"3531855","4137125","1959","2640424","1963"
"3531855","4592147","1959","2640464","1963"
"3535942","3903067","1959","2691408","1963"
"3535942","3908813","1959","2691409","1963"
"3535942","4242338","1959","2691410","1963"
"3541102","4158535","1959","2743070","1963"
"3541102","4397650","1959","2743071","1963"
"3554373","4279264","1959","2895592","1963"
"3557589","3879558","1959","2991918","1963"
"3562878","3834998","1959","3047889","1963"
"3562878","4330558","1959","3047893","1963"
"3562878","4585610","1959","3047899","1963"
"3566782","4041456","1959","3088943","1963"
"3566782","4327505","1959","3088944","1963"
"3607228","4376493","1959","3364394","1963"
"3608622","3616999","1959","3378771","1963"
"3608622","4048044","1959","3378772","1963"
"3608622","4323693","1959","3378773","1963"
"3608622","4511651","1959","3378774","1963"
"3608989","3737393","1959","3382601","1963"
"3616999","4323693","1959","3465294","1963"
"3616999","4511651","1959","3465296","1963"
"3643914","4476519","1959","3698596","1963"
"3649745","4658122","1959","3763290","1963"
"3654998","4536232","1959","3816679","1963"
"3657277","4567498","1959","3840522","1963"
"3658895","4442869","1959","3856847","1963"
"3673192","3999718","1959","3999855","1963"
"3673192","4032862","1959","3999857","1963"
"3715176","4024292","1959","4371476","1963"
"3715176","4702784","1959","4371477","1963"
"3721664","3760464","1959","4439372","1963"
"3721664","4693941","1959","4439373","1963"
"3753861","4250725","1959","4703855","1963"
"3760084","4903103","1959","4767528","1963"
"3760464","4693941","1959","4770930","1963"
"3790198","4578787","1959","4977672","1963"
"3790198","4619897","1959","4977675","1963"
"3790521","4804209","1959","4981398","1963"
"3796892","4137125","1959","5045084","1963"
"3796892","4592147","1959","5045085","1963"
"3797900","4888984","1959","5056446","1963"
"3798728","4668342","1959","5065072","1963"
"3826398","4667232","1959","5255121","1963"
"3834998","4330558","1959","5341095","1963"
"3834998","4585610","1959","5341099","1963"
"3837799","3860738","1959","5369945","1963"
"3841427","3894143","1959","5404654","1963"
"3858006","4388488","1959","5571537","1963"
"3858006","4485398","1959","5571538","1963"
"3887092","4801355","1959","5808090","1963"
"3888693","4798218","1959","5824093","1963"
"3903067","3908813","1959","5965589","1963"
"3903067","4242338","1959","5965590","1963"
"3908813","4242338","1959","6020997","1963"
"3911926","3972039","1959","6049996","1963"
"3918796","4286566","1959","6119203","1963"
"3924267","4730401","1959","6172000","1963"
"3926521","4240234","1959","6194248","1963"
"3968418","4057736","1959","6514140","1963"
"3968418","4592147","1959","6514141","1963"
"3999718","4032862","1959","6765832","1963"
"4002993","4091850","1959","6808826","1963"
"4023854","4450335","1959","6979487","1963"
"4024292","4702784","1959","6983856","1963"
"4025687","4079194","1959","6997346","1963"
"4031684","4398597","1959","7057190","1963"
"4041456","4327505","1959","7157476","1963"
"4045613","4145994","1959","7201314","1963"
"4048044","4323693","1959","7225484","1963"
"4048044","4511651","1959","7225486","1963"
"4057736","4592147","1959","7323138","1963"
"4079485","4589266","1959","7476444","1963"
"4087572","4754436","1959","7557410","1963"
"4103877","4224507","1959","7725271","1963"
"4103877","4372558","1959","7725272","1963"
"4116452","4133439","1959","7850923","1963"
"4116452","4863429","1959","7850924","1963"
"4133439","4863429","1959","7960843","1963"
"4136208","4475182","1959","7988776","1963"
"4137125","4592147","1959","8000802","1963"
"4144502","4903361","1959","8072623","1963"
"4147277","4638418","1959","8098757","1963"
"4151562","4793472","1959","8140385","1963"
"4158535","4397650","1959","8212281","1963"
"4224507","4372558","1959","8715583","1963"
"4237768","4376789","1959","8846487","1963"
"4239758","4657545","1959","8866134","1963"
"4253679","4383039","1959","9010154","1963"
"4323693","4511651","1959","9611994","1963"
"4330558","4585610","1959","9680810","1963"
"4381582","4510945","1959","10038844","1963"
"4388488","4485398","1959","10107888","1963"
"4398597","4783487","1959","10209054","1963"
"4498216","4667212","1959","10941973","1963"
"4578787","4619897","1959","11601405","1963"
"4595378","4630989","1959","11769957","1963"
"4667059","4667106","1959","12369839","1963"
"3304814","4145994","1959","619368","1964"
"3569059","4037324","1959","3110888","1964"
"4058951","4384572","1959","7335946","1964"
"3436042","3756418","1959","1836390","1965"
"3307217","4804209","1959","644579","1966"
"3643914","4045613","1959","3698594","1966"
"3616999","4048044","1959","3465292","1967"
"3229370","3669071","1960","8784","1964"
"3233124","3302967","1960","45652","1964"
"3233124","3493899","1960","45653","1964"
"3233124","4701925","1960","45654","1964"
"3234362","3567449","1960","58351","1964"
"3237996","3290833","1960","93728","1964"
"3240626","3249759","1960","118839","1964"
"3247423","4507058","1960","187417","1964"
"3249759","4059603","1960","212473","1964"
"3255791","4625225","1960","252417","1964"
"3272124","3451163","1960","340376","1964"
"3274518","3888988","1960","363977","1964"
"3274518","4664093","1960","363979","1964"
"3276307","3922673","1960","381231","1964"
"3276307","4206821","1960","381232","1964"
"3276989","3356964","1960","388535","1964"
"3276989","4385184","1960","388536","1964"
"3277455","4298061","1960","393244","1964"
"3291644","3486090","1960","485662","1964"
"3291644","3564762","1960","485664","1964"
"3291644","3674163","1960","485665","1964"
"3291644","3833943","1960","485668","1964"
"3291644","4039087","1960","485671","1964"
"3291644","4587444","1960","485676","1964"
"3291644","4733405","1960","485678","1964"
"3302967","3493899","1960","600692","1964"
"3302967","4701925","1960","600693","1964"
"3304814","3494374","1960","619364","1964"
"3304814","4048102","1960","619366","1964"
"3305026","3891296","1960","621795","1964"
"3331231","3348131","1960","803559","1964"
"3331292","3457059","1960","807966","1964"
"3331353","4619897","1960","811732","1964"
"3338755","4663970","1960","920488","1964"
"3339960","4386795","1960","933066","1964"
"3343302","4160326","1960","991965","1964"
"3343302","4798660","1960","991969","1964"
"3344642","4808474","1960","1017262","1964"
"3348009","3918928","1960","1052234","1964"
"3353536","3785282","1960","1107515","1964"
"3353536","3924267","1960","1107516","1964"
"3353536","3964009","1960","1107517","1964"
"3353536","3967340","1960","1107518","1964"
